url_path,tag,cover_image,location,property_name,developer_logo,title,description,m2,Beds,Baths,payment_plan,price
https://www.nawy.com/compound/1677-midyard/property/65778-Loft-for-sale-in-Midyard-with-23-bedrooms-in-October%20Gardens-by-Orascom%20Development%20Egypt,,https://prod-images.cooingestate.com/processed/inventory/brochure_images/Orascom%20Development%20Egypt/midyard/Apartmentmidyard__1_/high.webp,October Gardens,"Loft, Midyard",https://prod-images.cooingestate.com/processed/developer/logo_image/35/medium.webp,Loft for sale in Midyard - with 3 bedrooms in October Gardens by Orascom Development Egypt.,Loft for sale in Midyard - with 3 bedrooms in October Gardens by Orascom Development Egypt.,226,3,3,"663,892 EGP quarterly / 9 Years","25,158,000 EGP"
https://www.nawy.com/compound/1049-north-bay-el-gouna/property/110440-Loft-for-sale-in-North%20Bay%20-%20El%20Gouna-with-23-bedrooms-in-El%20Gouna-by-Orascom%20Development%20Egypt,,https://prod-images.cooingestate.com/processed/inventory/brochure_images/Orascom%20Development%20Egypt/northbayelgouna/all%20north/high.webp,El Gouna,"Loft, North Bay - El Gouna",https://prod-images.cooingestate.com/processed/developer/logo_image/35/medium.webp,Loft for sale in North Bay - El Gouna - with 3 bedrooms in El Gouna by Orascom Development Egypt.,Loft for sale in North Bay - El Gouna - with 3 bedrooms in El Gouna by Orascom Development Egypt.,189,3,4,"38,118 USD quarterly / 5 Years","965,000 USD"
https://www.nawy.com/compound/1578-saada-boutique/property/105365-Loft-for-sale-in-Saada%20Boutique-with-23-bedrooms-in-New%20Cairo-by-Horizon%20Egypt%20Development,,https://prod-images.cooingestate.com/processed/inventory/brochure_images/Horizon%20Egypt%20Development/saadaboutique/Screenshot%202025-09-03%20161917/high.webp,New Cairo,"Loft, Saada Boutique",https://prod-images.cooingestate.com/processed/developer/logo_image/325/medium.webp,Loft for sale in Saada Boutique - with 3 bedrooms in New Cairo by Horizon Egypt Development.,Loft for sale in Saada Boutique - with 3 bedrooms in New Cairo by Horizon Egypt Development.,230,3,4,"575,691 EGP quarterly / 8 Years","20,469,000 EGP"
https://www.nawy.com/compound/1984-Marina%20Towers%20-%20IL%20Monte%20Galala/property/115650-loft-1-bedroom-for-sale-in-marina-towers---il-monte-galala-by-tatweer-misr,Launch,https://prod-images.cooingestate.com/processed/inventory/brochure_images/Tatweer%20Misr/marinatowersilmontegalala/Screenshot%202026-02-15%20171239/high.webp,Ain Sokhna,"Loft, Marina Towers - IL Monte Galala",https://prod-images.cooingestate.com/processed/developer/logo_image/33/medium.webp,Loft for sale in Marina Towers - IL Monte Galala - with 1 bedroom in Ain Sokhna by Tatweer Misr.,Loft for sale in Marina Towers - IL Monte Galala - with 1 bedroom in Ain Sokhna by Tatweer Misr.,105,1,2,"365,500 EGP quarterly / 10 Years","17,200,000 EGP"
https://www.nawy.com/compound/1395-lusail-residence/property/76353-loft-villa-for-sale-in-lusail-residence-with-3-bedrooms-in-new-cairo-by-margins-development,,https://prod-images.cooingestate.com/processed/property_image/image/398486/high.webp,6th settlement,"Loft, Lusail Residence",https://prod-images.cooingestate.com/processed/developer/logo_image/151/medium.webp,Loft for sale in Lusail Residence  - with 3 bedrooms in 6th settlement by Margins Development.,Loft for sale in Lusail Residence  - with 3 bedrooms in 6th settlement by Margins Development.,247,3,4,"315,000 EGP quarterly / 10 Years","14,000,000 EGP"
https://www.nawy.com/compound/1078-peerage-residence/property/53131-apartment-for-sale-in-peerage-residence-with-4-bedrooms-in-new-cairo-by-al-riyadh-misr,,https://prod-images.cooingestate.com/processed/property_image/image/260383/high.webp,New Cairo,"Loft, Peerage Residence",https://prod-images.cooingestate.com/processed/developer/logo_image/345/medium.webp,Loft for sale in Peerage Residence - with 4 bedrooms in New Cairo by Al Riyadh Misr.,Loft for sale in Peerage Residence - with 4 bedrooms in New Cairo by Al Riyadh Misr.,267,4,3,"130,140 EGP monthly / 10 Years","17,352,000 EGP"
https://www.nawy.com/compound/1992-Club%20Yard-O%20West/property/114763-Loft-for-sale-in-Club%20Yard-O%20West-with-23-bedrooms-in-6th%20of%20October%20City-by-Orascom%20Development%20Egypt,,https://prod-images.cooingestate.com/processed/inventory/brochure_images/Orascom%20Development%20Egypt/clubyardowest/Screenshot%202026-02-09%20000220/high.webp,6th of October City,"Loft, Club Yard-O West",https://prod-images.cooingestate.com/processed/developer/logo_image/35/medium.webp,Loft for sale in Club Yard-O West - with 3 bedrooms in 6th of October City by Orascom Development Egypt.,Loft for sale in Club Yard-O West - with 3 bedrooms in 6th of October City by Orascom Development Egypt.,213,3,4,"589,422 EGP quarterly / 9 Years","22,336,000 EGP"
https://www.nawy.com/compound/1699-px-phase-one/property/102455-Loft-for-sale-in-PX-Phase%20One-with-23-bedrooms-in-6th%20of%20October%20City-by-Palm%20Hills%20Developments,,https://prod-images.cooingestate.com/processed/inventory/brochure_images/Palm%20Hills%20Developments/pxphaseone/PX%2022/high.webp,6th of October City,"Loft, PX-Phase One",https://prod-images.cooingestate.com/processed/developer/logo_image/16/medium.webp,Loft for sale in PX-Phase One - with 3 bedrooms in 6th of October City by Palm Hills Developments.,Loft for sale in PX-Phase One - with 3 bedrooms in 6th of October City by Palm Hills Developments.,163,3,2,"571,118 EGP quarterly / 10 Years","25,383,000 EGP"
https://www.nawy.com/compound/810-le-gray-beach-hotel-and-residences/property/95729-Loft-for-sale-in-Le%20Gray%20Beach%20Hotel%20and%20Residences-with-23-bedrooms-in-Ras%20El%20Hekma-by-People%20&%20Places,,https://prod-images.cooingestate.com/processed/inventory/brochure_images/People%20Places/legraybeachhotelandresidences/default1/high.webp,Ras El Hekma,"Loft, Le Gray Beach Hotel and Residences",https://prod-images.cooingestate.com/processed/developer/logo_image/225/medium.webp,Loft for sale in Le Gray Beach Hotel and Residences - with 3 bedrooms in Ras El Hekma by People & Places.,Loft for sale in Le Gray Beach Hotel and Residences - with 3 bedrooms in Ras El Hekma by People & Places.,203,3,4,"984,150 EGP quarterly / 8 Years","34,992,000 EGP"
https://www.nawy.com/compound/1677-midyard/property/95862-Loft-for-sale-in-Midyard-with-23-bedrooms-in-October%20Gardens-by-Orascom%20Development%20Egypt,,https://prod-images.cooingestate.com/processed/inventory/brochure_images/Orascom%20Development%20Egypt/midyard/Apartmentmidyard__1_/high.webp,October Gardens,"Loft, Midyard",https://prod-images.cooingestate.com/processed/developer/logo_image/35/medium.webp,Loft for sale in Midyard - with 3 bedrooms in October Gardens by Orascom Development Egypt.,Loft for sale in Midyard - with 3 bedrooms in October Gardens by Orascom Development Egypt.,215,3,4,"688,803 EGP quarterly / 9 Years","26,102,000 EGP"
