url_path,tag,cover_image,location,property_name,developer_logo,title,description,m2,payment_plan,price,Beds,Baths
https://www.nawy.com/compound/497-paris-mall/property/82672-office-for-sale-in-paris-mall,Resale,https://prod-images.cooingestate.com/processed/property_image/image/642192/high.webp,New Capital City,"Office, Paris Mall",https://prod-images.cooingestate.com/processed/developer/logo_image/113/medium.webp,An office in Paris Mall by Pyramids Developments. The office size is 26 m2.,An office in Paris Mall by Pyramids Developments. The office size is 26 m2.,26,,"4,000,000 EGP",,
https://www.nawy.com/compound/548-4t4/property/78249-office-for-sale-in-4t4,Resale,https://prod-images.cooingestate.com/processed/property_image/image/391602/high.webp,New Capital City,"Office, 4T4",https://prod-images.cooingestate.com/processed/developer/logo_image/150/medium.webp,An office in 4T4  by VAI Developments. The office size is 25 m2.,An office in 4T4  by VAI Developments. The office size is 25 m2.,25,,"3,100,000 EGP",,
https://www.nawy.com/compound/813-205-downtown/property/67034-office-for-sale-in-205-downtown-in-el-sheikh-zayed-by-arkan-palm-development,,https://prod-images.cooingestate.com/processed/inventory/brochure_images/Arkan%20Palm%20Development/205downtown/1/high.webp,El Sheikh Zayed,"Office, 205 DownTown",https://prod-images.cooingestate.com/processed/developer/logo_image/174/medium.webp,An office in 205 DownTown by Arkan Palm Development. The office size is 206 m2.,An office in 205 DownTown by Arkan Palm Development. The office size is 206 m2.,206,"1,851,585 EGP quarterly / 6 Years","52,280,040 EGP",,
https://www.nawy.com/compound/471-podia-tower/property/4357-podia-tower-office,,https://prod-images.cooingestate.com/processed/property_image/image/200028/high.webp,New Capital City,"Office, Podia Tower",https://prod-images.cooingestate.com/processed/developer/logo_image/131/medium.webp,An office in Podia Tower by Menassat Developments. The office size is 68 m2.,An office in Podia Tower by Menassat Developments. The office size is 68 m2.,68,"397,800 EGP quarterly / 8 Years","14,144,000 EGP",,
https://www.nawy.com/compound/311-o-west-business-district/property/81283-office-for-sale-in-o-west-business-district,Resale,https://prod-images.cooingestate.com/processed/property_image/image/408381/high.webp,October Gardens,"Office, O West Business District",https://prod-images.cooingestate.com/processed/developer/logo_image/35/medium.webp,An office in O West Business District by Orascom Development Egypt. The office size is 835 m2.,An office in O West Business District by Orascom Development Egypt. The office size is 835 m2.,835,,"77,634,403 EGP",,
https://www.nawy.com/compound/1013-mamsha-almaqsad/property/73247-office-for-sale-in-mamsha-almaqsad,Resale,https://prod-images.cooingestate.com/processed/property_image/image/368090/high.webp,New Capital City,"Office, Mamsha Almaqsad",https://prod-images.cooingestate.com/processed/developer/logo_image/74/medium.webp,An office in Mamsha Almaqsad by City Edge Developments. The office size is 151 m2.,An office in Mamsha Almaqsad by City Edge Developments. The office size is 151 m2.,151,"86,629 EGP monthly / 5 Years","6,677,966 EGP",1,
https://www.nawy.com/compound/1251-obex/property/88042-Office-for-sale-in-Obex-with-8-bedrooms-in-New%20Capital%20City-by-Jadeer%20Realestate,,https://prod-images.cooingestate.com/processed/inventory/brochure_images/Jadeer%20Realestate/obex/page_8_img_0/high.webp,New Capital City,"Office, Obex",https://prod-images.cooingestate.com/processed/developer/logo_image/356/medium.webp,An office in Obex by Jadeer Realestate. The office size is 134 m2.,An office in Obex by Jadeer Realestate. The office size is 134 m2.,134,"1,145,700 EGP quarterly / 5 Years","25,460,000 EGP",,
https://www.nawy.com/compound/337-heartwork/property/66530-office-for-sale-in-mountain-view-hyde-park,Resale,https://prod-images.cooingestate.com/processed/property_image/image/405502/high.webp,New Cairo,"Office, HeartWork",https://prod-images.cooingestate.com/processed/developer/logo_image/6/medium.webp,An office in HeartWork by Mountain View. The office size is 85 m2.,An office in HeartWork by Mountain View. The office size is 85 m2.,85,"33,040 EGP monthly / 6 Years","7,900,000 EGP",,
https://www.nawy.com/compound/1141-e-tower/property/68635-office-for-sale-in-e-tower-with-1-bedrooms-in-new-capital-city-by-united-development-group,Resale,https://prod-images.cooingestate.com/processed/inventory/unlockedProperties/68635/756bb8e3-0787-41c0-af87-20071fd678e6/high.webp,New Capital City,"Office, E Tower",https://prod-images.cooingestate.com/processed/developer/logo_image/365/medium.webp,An office in E Tower by United Development Group. The office size is 48 m2.,An office in E Tower by United Development Group. The office size is 48 m2.,48,"113,088 EGP quarterly / 5.1 Years","3,679,750 EGP",1,1
https://www.nawy.com/compound/751-the-ark/property/100171-office-for-sale-in-the-ark,Resale,https://prod-images.cooingestate.com/processed/property_image/image/542268/high.webp,New Cairo,"Office, The Ark",https://prod-images.cooingestate.com/processed/developer/logo_image/219/medium.webp,An office in The Ark  by The Ark Development. The office size is 90 m2.,An office in The Ark  by The Ark Development. The office size is 90 m2.,90,"213,430 EGP monthly / 6 Years","21,171,576 EGP",,
