url_path,tag,cover_image,location,property_name,developer_logo,title,description,m2,Beds,Baths,payment_plan,price
https://www.nawy.com/compound/181-il-bosco-new-capital/property/2009-il-bosco-twinhouse,,https://prod-images.cooingestate.com/processed/property_image/image/9117/high.webp,New Capital City,"Twinhouse, Il Bosco New Capital",https://prod-images.cooingestate.com/processed/developer/logo_image/55/medium.webp,Twinhouse for sale in Il Bosco New Capital - with 3 bedrooms in New Capital City by Misr Italia Properties.,Twinhouse for sale in Il Bosco New Capital - with 3 bedrooms in New Capital City by Misr Italia Properties.,316,3,4,"720,000 EGP quarterly / 10 Years","32,000,000 EGP"
https://www.nawy.com/compound/1638-luma-the-med/property/88988-twinhouse-for-sale-in-luma-the-med-with-4-bedrooms-in-ras-el-hekma-by-people-places,,https://prod-images.cooingestate.com/processed/property_image/image/448942/high.webp,Ras El Hekma,"Twinhouse, Luma - The Med",https://prod-images.cooingestate.com/processed/developer/logo_image/225/medium.webp,Twinhouse for sale in Luma - The Med - with 4 bedrooms in Ras El Hekma by People & Places.,Twinhouse for sale in Luma - The Med - with 4 bedrooms in Ras El Hekma by People & Places.,307,4,4,"329,828 EGP monthly / 10 Years","43,977,000 EGP"
https://www.nawy.com/compound/356-keeva/property/111302-Twinhouse-for-sale-in-Keeva%20-with-6-bedrooms-in-6th%20of%20October%20City-by-Al%20Ahly%20Sabbour%20Developments,,https://prod-images.cooingestate.com/processed/inventory/brochure_images/Al%20Ahly%20Sabbour%20Developments/keeva/Screenshot_2025-09-18_123835/high.webp,6th of October City,"Twinhouse, Keeva",https://prod-images.cooingestate.com/processed/developer/logo_image/191/medium.webp,Twinhouse for sale in Keeva  - with 4 bedrooms in 6th of October City by Al Ahly Sabbour Developments.,Twinhouse for sale in Keeva  - with 4 bedrooms in 6th of October City by Al Ahly Sabbour Developments.,265,4,4,"750,150 EGP quarterly / 10 Years","33,340,000 EGP"
https://www.nawy.com/compound/1909-vert/property/114409-twinhouse-3-bedrooms-for-sale-in-vert-by-palmier-developments-,,https://prod-images.cooingestate.com/processed/inventory/brochure_images//vert/258%203/high.webp,New Zayed,"Twinhouse, Vert",https://prod-images.cooingestate.com/processed/developer/logo_image/448/medium.webp,Twinhouse for sale in Vert - with 4 bedrooms in New Zayed by Palmier Developments .,Twinhouse for sale in Vert - with 4 bedrooms in New Zayed by Palmier Developments .,258,4,4,"371,250 EGP quarterly / 10 Years","16,500,000 EGP"
https://www.nawy.com/compound/1527-menorca-zayed/property/95523-twinhouse-for-sale-in-menorca-zayed,Resale,https://www.nawy.com/assets/images/common/broken.webp,El Sheikh Zayed,"Twinhouse, Menorca Zayed",https://prod-images.cooingestate.com/processed/developer/logo_image/361/medium.webp,Twinhouse for sale in Menorca Zayed - with 4 bedrooms in El Sheikh Zayed by MARDEV.,Twinhouse for sale in Menorca Zayed - with 4 bedrooms in El Sheikh Zayed by MARDEV.,285,4,4,"131,030 EGP monthly / 8 Years","16,000,000 EGP"
https://www.nawy.com/compound/1336-q-north/property/68291-twinhouse-for-sale-in-q-north-with-4-bedrooms-in-sidi-abdel-rahman-by-q-developments,,https://prod-images.cooingestate.com/processed/property_image/image/348884/high.webp,Sidi Abdel Rahman,"Twinhouse, Q North",https://prod-images.cooingestate.com/processed/developer/logo_image/404/medium.webp,Twinhouse for sale in Q North  - with 4 bedrooms in Sidi Abdel Rahman by Q Developments.,Twinhouse for sale in Q North  - with 4 bedrooms in Sidi Abdel Rahman by Q Developments.,200,4,3,"391,875 EGP quarterly / 10 Years","16,500,000 EGP"
https://www.nawy.com/compound/431-lake-west/property/109851-twinhouse-for-sale-in-lake-west,Resale,https://prod-images.cooingestate.com/processed/property_image/image/618958/high.webp,Northern Expansion,"Twinhouse, Lake West",https://prod-images.cooingestate.com/processed/developer/logo_image/117/medium.webp,Twinhouse for sale in Lake West  - with 4 bedrooms in Northern Expansion by Cairo Capital Developments.,Twinhouse for sale in Lake West  - with 4 bedrooms in Northern Expansion by Cairo Capital Developments.,261,4,3,"106,250 EGP monthly / 6 Years","15,532,000 EGP"
https://www.nawy.com/compound/827-rivers/property/29136-rivers-new-zayed-twinhouse-205,,https://prod-images.cooingestate.com/processed/property_image/image/122242/high.webp,New Zayed,"Twinhouse, Rivers",https://prod-images.cooingestate.com/processed/developer/logo_image/33/medium.webp,Twinhouse for sale in Rivers - with 4 bedrooms in New Zayed by Tatweer Misr.,Twinhouse for sale in Rivers - with 4 bedrooms in New Zayed by Tatweer Misr.,205,4,4,"179,483 EGP monthly / 10 Years","23,931,000 EGP"
https://www.nawy.com/compound/798-garden-lakes/property/92735-twinhouse-for-sale-in-garden-lakes-with-3-bedrooms-in-6th-of-october-city-by-hyde-park,Resale,https://prod-images.cooingestate.com/processed/inventory/unlockedProperties/92735/f8f46677-460e-4453-afb9-ee39dd98da62/high.webp,6th of October City,"Twinhouse, Garden Lakes",https://prod-images.cooingestate.com/processed/developer/logo_image/15/medium.webp,Twinhouse for sale in Garden Lakes - with 3 bedrooms in 6th of October City by Hyde Park.,Twinhouse for sale in Garden Lakes - with 3 bedrooms in 6th of October City by Hyde Park.,242,3,4,"700,905 EGP quarterly / 11 Years","33,825,000 EGP"
https://www.nawy.com/compound/397-palm-hills-new-alamein/property/67876-twin-house-for-sale-in-palm-hills-new-alamein,Resale,https://prod-images.cooingestate.com/processed/property_image/image/346660/high.webp,Al Alamein,"Twinhouse, Palm Hills New Alamein",https://prod-images.cooingestate.com/processed/developer/logo_image/16/medium.webp,Twinhouse for sale in Palm Hills New Alamein - with 3 bedrooms in Al Alamein by Palm Hills Developments.,Twinhouse for sale in Palm Hills New Alamein - with 3 bedrooms in Al Alamein by Palm Hills Developments.,182,3,4,"176,320 EGP monthly / 5 Years","27,000,000 EGP"
https://www.nawy.com/compound/917-ivy/property/60673-twinhouse-for-sale-in-ivy-el-sheikh-zayed,Resale,https://prod-images.cooingestate.com/processed/property_image/image/303175/high.webp,New Sphinx,"Twinhouse, IVY",https://prod-images.cooingestate.com/processed/developer/logo_image/3/medium.webp,Twinhouse for sale in IVY - with 3 bedrooms in New Sphinx by G Developments.,Twinhouse for sale in IVY - with 3 bedrooms in New Sphinx by G Developments.,234,3,4,"188,040 EGP monthly / 8 Years","19,230,890 EGP"
https://www.nawy.com/compound/930-naia-bay/property/34603-en,,https://prod-images.cooingestate.com/processed/property_image/image/419573/high.webp,Ras El Hekma,"Twinhouse, Naia Bay",https://prod-images.cooingestate.com/processed/developer/logo_image/253/medium.webp,Twinhouse for sale in Naia Bay - with 5 bedrooms in Ras El Hekma by Naia Developments.,Twinhouse for sale in Naia Bay - with 5 bedrooms in Ras El Hekma by Naia Developments.,370,5,6,"885,217 EGP quarterly / 15 Years","53,113,000 EGP"
https://www.nawy.com/compound/1696-caesar-extension-2/property/95330-Twinhouse-for-sale-in-Caesar%20Extension%202-with-6-bedrooms-in-Ras%20El%20Hekma-by-SODIC,,https://prod-images.cooingestate.com/processed/inventory/brochure_images/SODIC/caesarextension2/Screenshot%202026-01-28%20222639/high.webp,Ras El Hekma,"Twinhouse, Caesar Extension 2",https://prod-images.cooingestate.com/processed/developer/logo_image/8/medium.webp,Twinhouse for sale in Caesar Extension 2 - with 4 bedrooms in Ras El Hekma by SODIC.,Twinhouse for sale in Caesar Extension 2 - with 4 bedrooms in Ras El Hekma by SODIC.,211,4,4,"1,525,532 EGP quarterly / 7 Years","47,461,000 EGP"
https://www.nawy.com/compound/442-hadaba/property/112601-Twinhouse-for-sale-in-Hadaba-with-6-bedrooms-in-6th%20of%20October%20City-by-PRE%20Developments,,https://prod-images.cooingestate.com/processed/inventory/brochure_images/PRE%20Developments/hadaba/Screenshot%202025-10-29%20141008/high.webp,6th of October City,"Twinhouse, Hadaba",https://prod-images.cooingestate.com/processed/developer/logo_image/111/medium.webp,Twinhouse for sale in Hadaba - with 3 bedrooms in 6th of October City by PRE Developments.,Twinhouse for sale in Hadaba - with 3 bedrooms in 6th of October City by PRE Developments.,300,3,4,"1,122,188 EGP quarterly / 5 Years","29,925,000 EGP"
https://www.nawy.com/compound/1276-playa/property/97763-twinhouse-for-sale-in-playa,Resale,https://prod-images.cooingestate.com/processed/property_image/image/522491/high.webp,Ras El Hekma,"Twinhouse, Playa",https://prod-images.cooingestate.com/processed/developer/logo_image/3/medium.webp,Twinhouse for sale in Playa  - with 4 bedrooms in Ras El Hekma by G Developments.,Twinhouse for sale in Playa  - with 4 bedrooms in Ras El Hekma by G Developments.,202,4,4,"281,880 EGP monthly / 6 Years","31,400,250 EGP"
https://www.nawy.com/compound/1138-el-patio-vera/property/50770-twinhouse-for-sale-in-el-patio-vera-with-3-bedrooms-in-el-sheikh-zayed-by-la-vista-developments,,https://prod-images.cooingestate.com/processed/property_image/image/250492/high.webp,Northern Expansion,"Twinhouse, El Patio Vera",https://prod-images.cooingestate.com/processed/developer/logo_image/11/medium.webp,Twinhouse for sale in El Patio Vera - with 3 bedrooms in Northern Expansion by La Vista Developments.,Twinhouse for sale in El Patio Vera - with 3 bedrooms in Northern Expansion by La Vista Developments.,200,3,4,"723,214 EGP quarterly / 7 Years","22,500,000 EGP"
https://www.nawy.com/compound/184-fountain-park/property/50155-twinhouse-for-sale-in-fountain-park-golden-square-in-new-cairo,Resale,https://prod-images.cooingestate.com/processed/property_image/image/621249/high.webp,New Cairo,"Twinhouse, Fountain Park",https://prod-images.cooingestate.com/processed/developer/logo_image/56/medium.webp,Twinhouse for sale in Fountain Park - with 3 bedrooms in New Cairo by Orientals for Urban Development.,Twinhouse for sale in Fountain Park - with 3 bedrooms in New Cairo by Orientals for Urban Development.,380,3,3,,"41,000,000 EGP"
https://www.nawy.com/compound/935-koun/property/34874-twinhouse-for-sale-in-koun-in-north-coast-by-mabany-edris,,https://prod-images.cooingestate.com/processed/property_image/image/396748/high.webp,Ras El Hekma,"Twinhouse, Koun",https://prod-images.cooingestate.com/processed/developer/logo_image/187/medium.webp,Twinhouse for sale in Koun - with 4 bedrooms in Ras El Hekma by Mabany Edris.,Twinhouse for sale in Koun - with 4 bedrooms in Ras El Hekma by Mabany Edris.,188,4,3,"828,571 EGP quarterly / 7 Years","29,000,000 EGP"
https://www.nawy.com/compound/163-joulz/property/63703-twinhouse-for-sale-in-joulz-october,Resale,https://prod-images.cooingestate.com/processed/property_image/image/321091/high.webp,6th of October City,"Twinhouse, Joulz",https://prod-images.cooingestate.com/processed/developer/logo_image/13/medium.webp,Twinhouse for sale in Joulz - with 4 bedrooms in 6th of October City by Inertia Egypt.,Twinhouse for sale in Joulz - with 4 bedrooms in 6th of October City by Inertia Egypt.,363,4,5,"64,830 EGP monthly / 7 Years","21,500,000 EGP"
https://www.nawy.com/compound/829-dejoya-villas/property/27773-twinhouse-for-sale-in-dejoya-villas-with-3-bedrooms-in-new-capital-city-by-taj-misr-developments,,https://prod-images.cooingestate.com/processed/property_image/image/366808/high.webp,New Zayed,"Twinhouse, Dejoya Villas",https://prod-images.cooingestate.com/processed/developer/logo_image/138/medium.webp,Twinhouse for sale in Dejoya Villas - with 4 bedrooms in New Zayed by Taj Misr Developments.,Twinhouse for sale in Dejoya Villas - with 4 bedrooms in New Zayed by Taj Misr Developments.,275,4,6,"675,000 EGP quarterly / 10 Years","30,000,000 EGP"
https://www.nawy.com/compound/665-moon-valley-i/property/53518-twinhouse-for-sale-in-moon-valley-1-new-cairo,Resale,https://prod-images.cooingestate.com/processed/property_image/image/583580/high.webp,South Investors,"Twinhouse, Moon Valley I",https://prod-images.cooingestate.com/processed/developer/logo_image/68/medium.webp,Twinhouse for sale in Moon Valley I - with 3 bedrooms in South Investors by Arabia Holding.,Twinhouse for sale in Moon Valley I - with 3 bedrooms in South Investors by Arabia Holding.,250,3,4,,"30,000,000 EGP"
https://www.nawy.com/compound/1202-aden/property/71711-twinhouse-for-sale-in-aden-with-3-bedrooms-in-hurghada-by-orascom-development-egypt,,https://www.nawy.com/assets/images/common/broken.webp,Hurghada,"Twinhouse, Aden",https://prod-images.cooingestate.com/processed/developer/logo_image/35/medium.webp,Twinhouse for sale in Aden - with 3 bedrooms in Hurghada by Orascom Development Egypt.,Twinhouse for sale in Aden - with 3 bedrooms in Hurghada by Orascom Development Egypt.,131,3,3,"196,453 EGP monthly / 8 Years","20,955,000 EGP"
https://www.nawy.com/compound/188-la-rose-new-cairo/property/76016-twinhouse-for-sale-in-la-rose-new-cairo-with-4-bedrooms-in-new-cairo-by-la-rose,Resale,https://prod-images.cooingestate.com/processed/inventory/unlockedProperties/76016/3ef1c6db-9bd3-4736-ba7e-cbd91fe1df80/high.webp,New Cairo,"Twinhouse, La Rose New Cairo",https://prod-images.cooingestate.com/processed/developer/logo_image/59/medium.webp,Twinhouse for sale in La Rose New Cairo - with 4 bedrooms in New Cairo by La Rose.,Twinhouse for sale in La Rose New Cairo - with 4 bedrooms in New Cairo by La Rose.,520,4,5,,"26,000,000 EGP"
https://www.nawy.com/compound/13-el-patio-5-east/property/90703-twinhouse-for-sale-in-el-patio-5-east,Nawy Now,https://prod-images.cooingestate.com/processed/property_image/image/312071/high.webp,El Shorouk,"Twinhouse, El Patio 5 East",https://prod-images.cooingestate.com/processed/developer/logo_image/11/medium.webp,Twinhouse for sale in El Patio 5 East - with 4 bedrooms in El Shorouk by La Vista Developments.,Twinhouse for sale in El Patio 5 East - with 4 bedrooms in El Shorouk by La Vista Developments.,330,4,3,"355,828 EGP monthly / 8 Years","43,159,499 EGP"
https://www.nawy.com/compound/977-moon-valley-2/property/79405-twinhouse-for-sale-in-moon-valley-2,Resale,https://prod-images.cooingestate.com/processed/property_image/image/398249/high.webp,South Investors,"Twinhouse, Moon Valley 2",https://prod-images.cooingestate.com/processed/developer/logo_image/68/medium.webp,Twinhouse for sale in Moon Valley 2 - with 6 bedrooms in South Investors by Arabia Holding.,Twinhouse for sale in Moon Valley 2 - with 6 bedrooms in South Investors by Arabia Holding.,340,6,5,,"28,000,000 EGP"
https://www.nawy.com/compound/150-royal-meadows-sheikh-zayed/property/57118-twinhouse-for-sale-in-royal-meadows-sheikh-zayed-with-3-bedrooms-in-el-sheikh-zayed-by-arco,Resale,https://prod-images.cooingestate.com/processed/inventory/unlockedProperties/57118/40ed2bf2-5fcb-449d-b56c-dde569fa7d83/high.webp,El Sheikh Zayed,"Twinhouse, Royal Meadows Sheikh Zayed",https://prod-images.cooingestate.com/processed/developer/logo_image/78/medium.webp,Twinhouse for sale in Royal Meadows Sheikh Zayed - with 3 bedrooms in El Sheikh Zayed by ARCO.,Twinhouse for sale in Royal Meadows Sheikh Zayed - with 3 bedrooms in El Sheikh Zayed by ARCO.,350,3,5,,"26,000,000 EGP"
https://www.nawy.com/compound/1634-lunas/property/86298-twinhouse-for-sale-in-lunas-with-3-bedrooms-in-ras-el-hekma-by-madaar-development,,https://prod-images.cooingestate.com/processed/property_image/image/433333/high.webp,Ras El Hekma,"Twinhouse, Lunas",https://prod-images.cooingestate.com/processed/developer/logo_image/36/medium.webp,Twinhouse for sale in Lunas - with 3 bedrooms in Ras El Hekma by Madaar Development.,Twinhouse for sale in Lunas - with 3 bedrooms in Ras El Hekma by Madaar Development.,185,3,4,"356,146 EGP monthly / 8 Years","34,190,000 EGP"
https://www.nawy.com/compound/887-leena-springs/property/99068-twinhouse-for-sale-in-leena-springs,Resale,https://prod-images.cooingestate.com/processed/property_image/image/535616/high.webp,New Cairo,"Twinhouse, Leena Springs",https://prod-images.cooingestate.com/processed/developer/logo_image/296/medium.webp,Twinhouse for sale in Leena Springs - with 5 bedrooms in New Cairo by Leena Real Estate.,Twinhouse for sale in Leena Springs - with 5 bedrooms in New Cairo by Leena Real Estate.,500,5,7,,"35,000,000 EGP"
https://www.nawy.com/compound/1597-lake-side/property/107681-Twinhouse-for-sale-in-Lake%20side-with-6-bedrooms-in-6th%20of%20October%20City-by-Hyde%20Park,,https://prod-images.cooingestate.com/processed/inventory/brochure_images/Hyde%20Park/lakeside/twin%20lake%20side%205/high.webp,6th of October City,"Twinhouse, Lake side",https://prod-images.cooingestate.com/processed/developer/logo_image/15/medium.webp,Twinhouse for sale in Lake side - with 3 bedrooms in 6th of October City by Hyde Park.,Twinhouse for sale in Lake side - with 3 bedrooms in 6th of October City by Hyde Park.,242,3,4,,"33,550,000 EGP"
https://www.nawy.com/compound/1656-telal-al-guezira/property/96004-a-twinhouse-for-sale-in-telal-al-guezira-sheikh-zayed,Nawy Now,https://prod-images.cooingestate.com/processed/property_image/image/492119/high.webp,El Sheikh Zayed,"Twinhouse, Telal Al Guezira",https://prod-images.cooingestate.com/processed/developer/logo_image/292/medium.webp,Twinhouse for sale in Telal Al Guezira - with 4 bedrooms in El Sheikh Zayed by Al Guzeira Group.,Twinhouse for sale in Telal Al Guezira - with 4 bedrooms in El Sheikh Zayed by Al Guzeira Group.,479,4,5,"752,321 EGP monthly / 5 Years","52,864,260 EGP"
https://www.nawy.com/compound/1432-midtown-new-zayed-west/property/87161-Twinhouse-for-sale-in-Midtown%20New%20Zayed%20West-with-6-bedrooms-in-New%20Zayed-by-Better%20Home,,https://prod-images.cooingestate.com/processed/inventory/brochure_images/Better%20Home/midtownnewzayedwest/default/high.webp,New Zayed,"Twinhouse, Midtown New Zayed West",https://prod-images.cooingestate.com/processed/developer/logo_image/122/medium.webp,Twinhouse for sale in Midtown New Zayed West - with 6 bedrooms in New Zayed by Better Home.,Twinhouse for sale in Midtown New Zayed West - with 6 bedrooms in New Zayed by Better Home.,420,6,7,"869,183 EGP quarterly / 8 Years","30,904,287 EGP"
https://www.nawy.com/compound/1194-palma/property/52657-twinhouse-for-sale-in-palma,Resale,https://prod-images.cooingestate.com/processed/property_image/image/257316/high.webp,New Cairo,"Twinhouse, Palma",https://prod-images.cooingestate.com/processed/developer/logo_image/250/medium.webp,Twinhouse for sale in Palma - with 4 bedrooms in New Cairo by Housing and Development Properties HDP.,Twinhouse for sale in Palma - with 4 bedrooms in New Cairo by Housing and Development Properties HDP.,518,4,4,,"35,875,000 EGP"
